id,nome,tipo,posti_regolamentari,posti_non_disponibili,posti_occupati,posti_aggiornati_al,asl,nome_responsabile_asl,cognome_responsabile_asl,nome_direttore,cognome_direttore,ruolo_direttore,personale_polizia_effettivi,personale_polizia_previsti,personale_amministrativi_effettivi,personale_amministrativi_previsti,personale_educatori_effettivi,personale_educatori_previsti,personale_polizia_aggiornato_a,personale_amministrativo_aggiornato_al
MII180487,Santa Maria Capua Vetere,Casa circondariale - Francesco Uccella,818,125,1015,10/05/24,Caserta Distretto Sanitario 21,Palmiero,Nicola,Donatella Filomena,Rotundo,Titolare,466,460,45,42,12,13,31/07/2024,31/07/2024
MII179913,Pordenone,Casa circondariale,37,0,53,10/05/24,Azienda Sanitaria Friuli Occidentale,Barbara,Miglietta,Leandro Salvatore,Lamonaca,Titolare,42,53,10,13,2,2,31/07/2024,31/07/2024
MII180424,Rovigo,Casa circondariale,211,8,238,10/05/24,ULSS5 Polesana,Raffaele,Geraci,Mattia,Arba,Titolare,128,175,13,19,4,4,31/07/2024,31/07/2024
MII159065,Ascoli Piceno,Casa circondariale,103,4,124,10/05/24,Marche 5,Giovanna,Picciotti,Daniela,Valentini,Titolare,144,152,18,16,3,3,31/07/2024,31/07/2024
MII173237,Castelfranco Emilia,Casa di reclusione,191,42,105,10/05/24,Modena,Stefano,Petrella,Maria,Martone,Titolare,65,62,14,16,3,3,31/07/2024,31/07/2024
MII174501,Fermo,Casa di reclusione,43,0,56,10/05/24,ASUR Area Vasta n.4,Gianfilippo,Pistolesi,Serena,Stoico,Titolare,47,50,11,15,2,3,31/07/2024,31/07/2024
MII181645,Treviso,Casa circondariale,138,12,233,10/05/24,ULSS N 2 Marca Trevigiana,Massimo,Fornaini,Alberto,Quagliotto,Titolare,132,149,13,17,2,3,31/07/2024,31/07/2024
MII176424,Fossombrone,Casa di reclusione,182,81,88,10/05/24,Areavasta1 Pesaro Urbino,Pierluigi,Fraternali,Daniela,Minelli,Titolare,97,129,16,19,5,6,31/07/2024,31/07/2024
MII181661,Trieste,Casa circondariale - Ernesto Mari,150,4,243,10/05/24,ASUGI,Franca,Masala,Graziano,Pujia,Titolare,120,149,21,20,6,5,31/07/2024,31/07/2024
MII181672,Udine,Casa circondariale - Antonio Santoro,95,0,178,10/05/24,A.S.S. Friuli Centrale n. 4,Luigi,Canciani,Tiziana,Paolini,Titolare,92,112,14,17,4,4,31/07/2024,31/07/2024
MII179818,Pesaro,Casa circondariale,153,1,256,10/05/24,1 Pesaro,Pierluigi,Fraternali,Annalisa,Gasparro,Titolare,146,154,16,18,4,4,31/07/2024,31/07/2024
MII181863,Venezia Santa Maria Maggiore,Casa circondariale,159,0,259,10/05/24,ULSS 3 Serenissima,Vincenzo,De Nardo,Enrico,Farina,Titolare,158,149,15,18,5,5,31/07/2024,31/07/2024
MII181847,Venezia Giudecca,Casa di reclusione femminile,112,0,93,10/05/24,3 Serenissima,Vincenzo,De Nardo,Mariagrazia Felicita,Bregoli,Titolare,117,135,13,20,5,4,31/07/2024,31/07/2024
MII181891,Verona,Casa circondariale - Montorio,335,17,592,10/05/24,ULSS 6 - Scaligera,Gabriella,Trenchi,Francesca,Gioieni,Titolare,327,317,20,26,4,5,31/07/2024,31/07/2024
MII182440,Avezzano,Casa circondariale,53,2,71,10/05/24,Asl 1 Abruzzo Avezzano-Sulmona-L'Aquila,Fausto,Frabotta,Maria Celeste,D'Orazio,Titolare,31,39,8,12,2,2,31/07/2024,31/07/2024
MII173088,Campobasso,Casa circondariale,106,10,170,10/05/24,Campobasso,Pasquale,Del Greco,NA,NA,NA,91,105,8,14,2,3,31/07/2024,31/07/2024
MII157783,Alba,Casa di reclusione - Giuseppe Montalto,138,89,38,10/05/24,CN2 Alba-Bra,Paolo,Lo Russo,Nicola,Pangallo,Titolare,88,107,10,14,3,3,31/07/2024,31/07/2024
MII173114,Cassino,Casa circondariale,200,73,215,10/05/24,Frosinone,Giovanni,Mazzetti,NA,NA,NA,105,142,19,18,4,3,31/07/2024,31/07/2024
MII173364,Chieti,Casa circondariale,79,0,137,10/05/24,02,Giulia,COSCIONE,Franco,Pettinelli,Titolare,83,80,15,15,4,3,31/07/2024,31/07/2024
MII159069,Asti,Casa di reclusione,205,1,261,10/05/24,Asti,Rosario,Ruta,Giuseppina,Piscioneri,Titolare,166,167,12,22,6,7,31/07/2024,31/07/2024
MII173688,Civitavecchia Giuseppe Passerini,Casa di reclusione,144,52,76,10/05/24,RMF,Gaetano,Ciranni,Patrizia,Bravetti,Titolare,41,53,8,0,0,0,31/07/2024,31/07/2024
MII173356,Chiavari,Casa di reclusione,52,0,59,10/05/24,ASL 4 Chiavarese,Giovanni Battista,Andreoli,Darlene,Perna,Titolare,48,48,10,13,3,2,31/07/2024,31/07/2024
MII176437,Frosinone,Casa circondariale - Giuseppe Pagliei,513,29,611,10/05/24,Ditretto B,Luca,Casertano,Anna,Del Villano,Titolare,253,280,25,30,5,8,31/07/2024,31/07/2024
MII173764,Cuneo,Casa circondariale,433,54,400,10/05/24,CN1,Pasquale,Clemeno,Domenico,Minervini,Titolare,191,206,14,21,6,5,31/07/2024,31/07/2024
MII181636,Trento,Casa circondariale - Spini di Gardolo,422,5,382,10/05/24,Trento,Chiara,MAzzetti,Anna Rita,Nuzzaci,Titolare,180,199,19,27,7,8,31/07/2024,31/07/2024
MII172814,Brissogne - Aosta,Casa circondariale,181,7,134,10/05/24,Aosta,Marina,TUMIATI,Velia,Nobile Mattei,Titolare,123,138,5,15,1,3,31/07/2024,31/07/2024
MII176759,Isernia,Casa circondariale,50,0,63,10/05/24,Campobasso,Marcello,Baldo,Maria Antonietta,Lauria,Titolare,43,36,12,10,3,2,31/07/2024,31/07/2024
MII176703,Genova Pontedecimo,Casa circondariale,96,0,145,10/05/24,3 Genovese,Maurizio,Cechini,Paola,Penco,Titolare,138,143,13,16,4,3,31/07/2024,31/07/2024
MII177323,Larino,Casa circondariale,119,0,122,10/05/24,ASREM Campobasso,Lucia,SCARDERA,Mario Giuseppe,Silla,Reggente,104,127,13,16,3,3,31/07/2024,31/07/2024
MII176749,Imperia,Casa circondariale,53,1,70,10/05/24,n. 1 Imperiese,Renata,Ghizzoni,Caterina,Tancredi,Titolare,49,58,13,13,3,2,31/07/2024,31/07/2024
MII176781,Ivrea,Casa circondariale,195,7,251,10/05/24,NA,NA,NA,Alessia,Aguglia,Titolare,180,176,12,20,3,4,31/07/2024,31/07/2024
MII179331,Paliano,Casa di reclusione,153,1,65,10/05/24,FROSINONE,Enzo,Gentile,Anna,Angeletti,Titolare,58,66,17,14,2,2,31/07/2024,31/07/2024
MII176788,La Spezia,Casa circondariale,151,48,122,10/05/24,5 La Spezia,Pier Marco,Passani,Maria Cristina,Bigi,Titolare,113,133,12,17,2,3,31/07/2024,31/07/2024
MII169535,Rieti,Casa circondariale - Nuovo Complesso,295,24,510,10/05/24,Rieti,Giulia,Carocci,Chiara,Pellegrini,Titolare,140,175,22,23,5,6,31/07/2024,31/07/2024
MII180401,Roma Regina Coeli,Casa circondariale,628,2,1175,10/05/24,RmA,Luigi,Persico,Claudia,Clementi,Titolare,331,480,34,48,8,11,31/07/2024,31/07/2024
MII180437,Saluzzo,Casa di reclusione - Rodolfo Morandi,424,0,344,10/05/24,CN1 CUNEO,Mitu,Igor,Luisa,Pesante,Titolare,195,206,14,24,7,7,31/07/2024,31/07/2024
MII180380,Roma Rebibbia,Casa di reclusione,445,149,291,10/05/24,Rm2,Pierino,Cimino,Maria Donata,Iannantuono,Titolare,134,189,23,29,6,8,31/07/2024,31/07/2024
MII180356,Roma Rebibbia IIIª casa,Casa circondariale,172,40,84,10/05/24,Rm2,Antonio,Chiaccio,Vera,Poggetti,Titolare,31,46,15,15,3,3,31/07/2024,31/07/2024
MII180348,Roma Rebibbia femminile,Casa circondariale - Germana Stefanini,272,7,370,10/05/24,NA,NA,NA,Nadia,Fontana,Titolare,203,214,24,26,6,7,31/07/2024,31/07/2024
MII181870,Verbania,Casa circondariale,53,0,83,10/05/24,VCO 14,Maria,Uzzeni,Claudia,Piscione Kivel Mazuy,Titolare,43,44,5,13,1,2,31/07/2024,31/07/2024
MII179299,Padova Nuovo Complesso,Casa di reclusione,438,63,555,10/05/24,6 veneto,Alfonso Felice,Nava,Claudio,Mazzeo,Titolare,316,336,27,30,11,11,31/07/2024,31/07/2024
MII181371,Sulmona,Casa di reclusione,323,8,434,10/05/24,Sulmona,Fabio,Federico,Stefano Luca Antonino,Liberatore,Titolare,225,255,23,30,7,8,31/07/2024,31/07/2024
MII181820,Vasto,Casa di lavoro,197,50,93,10/05/24,Chieti Lanciano - Vasto,Doralice,Di Fabio,Giuseppina,Ruggero,Titolare,65,95,15,19,4,5,31/07/2024,31/07/2024
MII181839,Velletri,Casa circondariale,412,26,514,10/05/24,RM 6,Emanuela,Falconi,Anna Rita,Gentile,Titolare,197,275,26,32,7,8,31/07/2024,31/07/2024
MII181424,Torino,Casa circondariale - Lorusso Cutugno,1117,21,1453,10/05/24,TO 2,Roberto,Testi,Elena,Lombardi Vallauri,Titolare,712,762,46,53,17,18,31/07/2024,31/07/2024
MII158919,"Alessandria Cantiello, Gaeta",Casa circondariale,233,23,207,10/05/24,AL,Roberto,Stura,Maria Isabella,De Gennaro,Titolare,133,127,11,33,2,10,31/07/2024,31/07/2024
MII179995,Reggio Calabria Giuseppe Panzera,Casa circondariale,180,8,205,10/05/24,5 Reggio Calabria,Luciano,Lucania,Rosario,Tortorella,Titolare,151,145,24,0,4,0,31/07/2024,31/07/2024
MII158924,Alessandria San Michele,Casa di reclusione,265,1,369,10/05/24,AL,Roberto,STURA,NA,NA,NA,183,210,14,0,6,0,31/07/2024,31/07/2024
MII172277,Altamura,Casa di reclusione,52,1,81,10/05/24,Bari,Giuseppe,D'Auria,NA,NA,NA,39,0,6,0,1,0,31/07/2024,31/07/2024
MII158948,Arezzo,Casa circondariale,108,84,33,10/05/24,toscana sudest,Mateo,Ameglio,Alessandro,Monacelli,Titolare,30,38,12,15,3,3,31/07/2024,31/07/2024
MII181678,Bari,Casa circondariale - Francesco Rucci,294,47,405,10/05/24,Bari,Nicola,Buovino,Valeria,Pire',Titolare,221,258,26,26,4,5,31/07/2024,31/07/2024
MII174720,Firenze Sollicciano,Casa circondariale,497,131,519,10/05/24,Firenze,Marco,Salvadori,Antonella,Tuoni,Titolare,457,416,27,34,10,11,31/07/2024,31/07/2024
MII172623,Brindisi,Casa circondariale,152,33,210,10/05/24,Brindisi,Michele,Morgillo,Valentina,Meo Evoli,Titolare,127,141,21,18,5,5,31/07/2024,31/07/2024
MII176743,Grosseto,Casa circondariale,15,0,30,10/05/24,9 Grosseto,Paolo,Pedicelli,Maria Teresa,Iuliano,Titolare,29,30,10,12,1,1,31/07/2024,31/07/2024
MII176375,Foggia,Casa circondariale,364,19,710,10/05/24,FOGGIA 3,Luciano,D'Amito,Giulia,Magliulo,Titolare,237,244,31,29,8,7,31/07/2024,31/07/2024
MII177498,Livorno Gorgona,Casa di reclusione,89,0,85,10/05/24,6,Renzo,Cantini Salaris,NA,NA,NA,0,0,5,0,1,0,NA,31/07/2024
MII177463,Livorno,Casa circondariale,391,211,247,10/05/24,6,Giovanna,Bellini,Giuseppe,Renna,Titolare,249,268,23,35,9,9,31/07/2024,31/07/2024
MII178035,Lucca,Casa circondariale,63,22,74,10/05/24,Lucca,ANNA,SANTINAMI,Santina,Savoca,Titolare,72,91,11,14,2,2,31/07/2024,31/07/2024
MII178124,Matera,Casa circondariale,132,6,186,10/05/24,Matera,ROCCO,PASCIUCCO,Rosa,Musicco,Titolare,90,125,15,15,4,3,31/07/2024,31/07/2024
MII178141,Melfi,Casa circondariale,126,0,182,10/05/24,Venosa,Grazia,Ciriello,Anna Maria Rosaria,Petraccone,Titolare,122,151,8,16,2,3,31/07/2024,31/07/2024
MII179938,Potenza,Casa circondariale - Antonio Santoro,110,58,96,10/05/24,ASP Potenza,Giuseppina,Ammirati,Paolo,Pastena,Titolare,105,111,17,17,4,3,31/07/2024,31/07/2024
MII179280,Orvieto,Casa di reclusione,98,0,120,10/05/24,2 Terni,Gianpaolo,Piunno,Annunziata,Passannante,Titolare,57,57,23,21,6,5,31/07/2024,31/07/2024
MII180476,San Severo,Casa circondariale,61,0,79,10/05/24,FG/01,Matteo,Coccia,Patrizia,Andrianello,Titolare,44,60,8,10,3,2,31/07/2024,31/07/2024
MII181434,Trani,Casa circondariale,447,146,388,10/05/24,Bat,Nicola,Riefolo,Giuseppe,Altomare,Titolare,191,237,26,26,6,6,31/07/2024,31/07/2024
MII182919,Pisa,Casa circondariale,197,17,284,10/05/24,USL5 PISA,BIANCA MARIA,MELIS,Tazio,Bianchi,Titolare,191,184,19,20,4,4,31/07/2024,31/07/2024
MII181681,Turi,Casa di reclusione,108,0,151,10/05/24,NA,NA,NA,Nicoletta,Siliberti,Titolare,84,90,15,14,0,2,31/07/2024,31/07/2024
MII179896,Pistoia,Casa circondariale,76,0,73,10/05/24,Toscana Centro,Domenico,Cerullo,Loredana,Stefanelli,Titolare,54,65,13,14,4,3,31/07/2024,31/07/2024
MII158935,Alghero,Casa di reclusione - Giuseppe Tomasiello,156,0,86,10/05/24,numero 1,Walter,Sarais,Tullia,Carra,Titolare,69,79,13,16,4,4,31/07/2024,31/07/2024
MII179958,Prato,Casa circondariale,589,3,593,10/05/24,n 4 Prato,Antonella,Mnfredi,Domenico,Ciaburri,Titolare,251,270,27,35,7,9,31/07/2024,31/07/2024
MII158945,Arbus,Casa di reclusione - località Is Arenas,176,50,93,10/05/24,n.6,Aldo,Casadio,Maria Teresa,Errico,Titolare,65,81,13,20,6,5,31/07/2024,31/07/2024
MII180458,San Gimignano,Casa di reclusione,243,20,315,10/05/24,7,Ameglio,Mateo,Maria Grazia,Giampiccolo,Titolare,194,205,12,21,5,6,31/07/2024,31/07/2024
MII181115,Siena,Casa circondariale,58,0,71,10/05/24,SIENA,Ameglio,Mateo,Antonella,Grella,Reggente,42,41,9,13,2,2,31/07/2024,31/07/2024
MII181358,Spoleto,Casa di reclusione,456,6,460,10/05/24,Umbria 2 - Spoleto,Simonetta,Antinarelli,Bernardina,Di Mario,Titolare,246,273,30,31,9,8,31/07/2024,31/07/2024
MII172835,Cagliari Uta,Casa circondariale - Ettore Scalas,561,0,730,10/05/24,ATS Sardegna,Luciano,Fei,Pietro,Borruto,Titolare,319,394,32,41,12,12,31/07/2024,31/07/2024
MII158910,Agrigento,Casa circondariale - Pasquale Di Lorenzo,283,4,387,10/05/24,ASP 1 AGRIGENTO,GIUSEPPE,MANCUSO,Anna,Puci,Titolare,217,197,23,23,5,5,31/07/2024,31/07/2024
MII177118,Lanusei,Casa circondariale - San Daniele,33,0,27,10/05/24,ATS Sardegna ASSL Lanusei,Roberto,Marcialis,Maria Anna,Madeddu,Titolare,36,31,5,9,0,2,31/07/2024,31/07/2024
MII179224,Nuoro,Casa circondariale,378,110,185,10/05/24,Nuoro,Giovanni,Fancello,Maria Anna,Madeddu,Reggente,160,191,18,22,7,5,31/07/2024,31/07/2024
MII172222,Barcellona Pozzo di Gotto,Casa circondariale - Vittorio Madia,414,142,205,10/05/24,Messina,Tommaso,Bucca,Romina,Taiani,Titolare,142,169,26,26,8,7,31/07/2024,31/07/2024
MII178003,Onanì,Casa di reclusione - Onanì-Mamone,292,122,124,10/05/24,N. 3 Nuoro,Giovanni,Fancello,Vincenzo,Lamonaca,Titolare,96,119,16,24,8,6,31/07/2024,31/07/2024
MII179274,Oristano,Casa di reclusione - Salvatore Soro,264,0,245,10/05/24,n.5,Daniela,Faa,Elisa,Milanesi,Titolare,158,188,17,22,6,6,31/07/2024,31/07/2024
MII181385,Tempio Pausania,Casa di reclusione - Paolo Pittalis,170,0,174,10/05/24,TEMPIO/OLBIA 2,Manconi,Anna,Veronica,Proietti,Titolare,116,146,13,19,6,5,31/07/2024,31/07/2024
MII179965,Ragusa,Casa circondariale,196,13,214,10/05/24,7,giuseppe,cappello,Santo,Mortillaro,Titolare,72,84,18,18,3,3,31/07/2024,31/07/2024
MII181109,Sciacca,Casa circondariale,73,53,21,10/05/24,ASP N1 AGRIGENTO SCIACCA,Fabio,Segreto,Marilena,Scaravilli,Titolare,47,44,12,13,2,2,31/07/2024,31/07/2024
MII178666,Napoli Poggioreale,Casa circondariale - Giuseppe Salvia,1624,266,2107,10/05/24,Napoli 1,Vincenzo Maria,Irollo,Carlo,Berdini,Titolare,676,828,69,63,22,24,31/07/2024,31/07/2024
MII178672,Napoli Secondigliano,Casa circondariale - Pasquale Mandato,1142,13,1477,10/05/24,Napoli 1 centro,Francesco,Maffettone,Giulia,Russo,Titolare,1099,951,63,56,22,18,31/07/2024,31/07/2024
MII172592,Brescia Canton Monbello,Casa circondariale - Nerio Fischione,182,0,377,10/05/24,A.S.S.T. SPEDALI CIVILI,Fabio,Roda,Francesca Paola,Lucrezi,Titolare,187,197,18,30,8,8,31/07/2024,31/07/2024
MII158895,Milano San Vittore,Casa circondariale - Francesco Di Cataldo,700,254,1014,10/05/24,Milano,Ruggiero,Giuliani,Giacinto,Siciliano,Titolare,583,655,35,45,13,14,31/07/2024,31/07/2024
MII178501,Milano San Vittore femminile,Casa circondariale - Francesco Di Cataldo,46,2,80,10/05/24,MILANO,Ruggero,Giuliani,NA,NA,NA,0,0,0,0,0,0,NA,NA
MII174825,Firenze Mario Gozzini,Casa circondariale,92,14,105,10/05/24,10,Marco,Salvatori,Vincenzo,Tedeschi,Titolare,44,50,15,16,2,3,31/07/2024,31/07/2024
MII179932,Porto Azzurro,Casa di reclusione - Pasquale De Santis,334,13,311,10/05/24,6 - Livorno,Federica,ONETTO,Martina,Carducci,Titolare,160,205,23,26,10,10,31/07/2024,31/07/2024
MII181407,Terni,Casa circondariale,422,0,565,10/05/24,Umbria n. 2,Antonio,Marozzo,Luca,Sardella,Titolare,194,243,29,25,7,6,31/07/2024,31/07/2024
MII180465,Sanremo,Casa di reclusione - Nuovo Complesso,223,1,259,10/05/24,ASL N. 1 IMPERIESE,Rosella,Stagnaro,Maria Cristina,Marre' Brunenghi,Titolare,188,185,12,19,6,5,31/07/2024,31/07/2024
MII158944,Ancona Barcaglione,Casa di reclusione,100,0,96,10/05/24,Ancona,Franco,Dolcini,NA,NA,NA,56,60,8,0,3,0,31/07/2024,31/07/2024
MII158941,Ancona Montacuto,Casa circondariale,256,0,330,10/05/24,Asur Marche Area Vasta 2,Enrico,Boario,Manuela,Ceresani,Titolare,138,175,18,31,5,8,31/07/2024,31/07/2024
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,503,0,623,10/05/24,Avellino,Carmine,Urciuoli,Rita,Romano,Titolare,292,263,28,34,8,10,31/07/2024,31/07/2024
MII181392,Teramo,Casa circondariale,255,1,353,10/05/24,Teramo,Massimo,Forlini,Maria Lucia,Avantaggiato,Titolare,180,206,19,21,4,5,31/07/2024,31/07/2024
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,31,362,10/05/24,N.8 Berica,Stefano,Tolio,Luciana,Traetta,Titolare,185,194,14,20,4,3,31/07/2024,31/07/2024
MII178085,Massa,Casa di reclusione,174,6,235,10/05/24,1,Anna,Santinami,Antonella,Venturi,Titolare,117,130,15,24,4,5,31/07/2024,31/07/2024
MII178115,Massa Marittima,Casa circondariale,48,0,47,10/05/24,Grosseto,Fabio,Falorni,Maria Cristina,Morrone,Titolare,28,36,8,14,2,2,31/07/2024,31/07/2024
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,57,1197,10/05/24,Lecce,Alessandra,Moscatello,Mariateresa,Susca,Titolare,595,572,48,44,13,13,31/07/2024,31/07/2024
MII179830,Pescara,Casa circondariale,276,4,457,10/05/24,PESCARA,Giulio,CALELLA,Armanda,Rossi,Titolare,126,166,28,22,8,6,31/07/2024,31/07/2024
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,10/05/24,ASL NA2 NORD,Biagio,Fulco,Giulia,Leone,Titolare,21,119,5,21,0,4,31/07/2024,31/07/2024
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,55,10/05/24,5,Antonio,Morabito Loprete,Caterina,Arrotta,Titolare,30,37,9,13,0,1,31/07/2024,31/07/2024
MII181440,Trani femminile,Casa di reclusione,32,0,37,10/05/24,Bat,Giuseppe,VITRANI,NA,NA,NA,0,0,0,0,0,0,NA,NA
MII159314,Augusta,Casa di reclusione,364,22,544,10/05/24,Asp Asp n-8 Siracusa,Walter,Terranova,Angela,Lantieri,Titolare,166,224,24,29,9,9,31/07/2024,31/07/2024
MII173006,Caltagirone,Casa circondariale,541,164,416,10/05/24,Catania,Giovanni,Cavallaro,Giorgia Antonia,Gruttadauria,Titolare,167,197,23,23,7,6,31/07/2024,31/07/2024
MII173259,Castelvetrano,Casa circondariale,44,0,71,10/05/24,NA,NA,NA,Giulia,Bruno,Titolare,53,50,10,12,1,2,31/07/2024,31/07/2024
MII173301,Catania Piazza Lanza,Casa circondariale,279,0,414,10/05/24,ASP3,Maurizio,Mentesana,Nunziella,Di Fazio,Titolare,231,268,23,25,4,5,31/07/2024,31/07/2024
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,5,202,10/05/24,ASP 4 ENNA,De Rose,Ezio,Gabriella,Di Franco,Titolare,100,97,16,18,3,3,31/07/2024,31/07/2024
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,0,92,10/05/24,NA,NA,NA,Angela,Russo,Titolare,60,79,11,14,3,3,31/07/2024,31/07/2024
MII176451,Gela,Casa circondariale,48,0,69,10/05/24,Caltanissetta,Gabrielle,Roccia,Walter,Bressi,Titolare,53,46,9,11,2,2,31/07/2024,31/07/2024
MII176714,Giarre,Casa circondariale,58,0,74,10/05/24,3,Sebastano,Russo,Francesca,Fioria,Reggente,38,40,12,12,2,2,31/07/2024,31/07/2024
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,149,10/05/24,NA,NA,NA,Elisabetta,Zito,Titolare,72,89,22,19,5,5,31/07/2024,31/07/2024
MII180451,San Cataldo,Casa di reclusione,135,1,88,10/05/24,Caltanissetta - Non ancora attuato il passaggio dellassistenza sanitaria penitenziaria al Servizio sanitario nazionale,Maurizio,Grimaldi,Marilena,Lo Faro,Titolare,63,59,17,14,2,2,31/07/2024,31/07/2024
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,95,0,105,10/05/24,ASP 6 Distretto 37,Antonino,Provenza,Carmen,Rosselli,Titolare,99,80,9,13,2,2,31/07/2024,31/07/2024
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,527,10/05/24,ASP N. 9,TIZIANA,SARDO,Margherita,Gennai,Titolare,242,266,25,25,7,7,31/07/2024,31/07/2024
MII172332,Biella,Casa circondariale,394,4,432,10/05/24,12,Erica,PIZZATO,Giacinto,Siciliano,Reggente,199,210,15,26,8,8,31/07/2024,31/07/2024
MII179876,Volterra,Casa di reclusione,189,0,181,10/05/24,Toscana Nord Ovest,Lisa,Perugino,Valentina,Bruno,Titolare,70,82,17,19,5,5,31/07/2024,31/07/2024
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,540,10/05/24,RM 4,Pierluigi,Cervellini,Daniele,De Maggio,Titolare,241,261,23,35,9,8,31/07/2024,31/07/2024
MII181417,Tolmezzo,Casa circondariale,149,0,142,10/05/24,n. 3 Alto Friuli - Collinare - medio Friuli,Sara,Mentil,Irene,Iannucci,Titolare,168,175,10,19,5,5,31/07/2024,31/07/2024
MII173063,Caltanissetta,Casa circondariale,183,0,219,10/05/24,Azienda Sanitaria Provinciale n. 2,Carmelo,Abate,Giovanna,Maltese Puccia,Titolare,142,120,19,20,4,4,31/07/2024,31/07/2024
MII158901,Belluno,Casa circondariale,89,7,105,10/05/24,n.1 Belluno,Marco,Cristofoletti,Lara,Rampin,Titolare,81,85,8,14,2,2,31/07/2024,31/07/2024
MII173341,Cosenza,Casa circondariale - Sergio Cosmai,220,9,270,10/05/24,ASP CS,Gabriele,Scolati,Maria Luisa,Mendicino,Titolare,130,154,20,20,6,5,31/07/2024,31/07/2024
MII172344,Bollate,Casa di reclusione - IIª casa,1267,1,1434,10/05/24,Milano,Roberto,Danese,Giorgio,Leggieri,Titolare,419,502,40,55,22,22,31/07/2024,31/07/2024
MII181691,Vallo della Lucania,Casa circondariale - Alfredo Paragano,40,0,57,10/05/24,A 3,Adamo,Maiese,Caterina,Sergio,Titolare,33,21,5,13,1,2,31/07/2024,31/07/2024
MII160204,Benevento,Casa circondariale - Michele Gaglione,259,7,404,10/05/24,Benevento 1,Gennaro,Leone,Gianfranco,Marcello,Titolare,218,217,29,23,6,6,31/07/2024,31/07/2024
MII181934,Viterbo,Casa circondariale  N.C.  - Nicandro Izzo,440,35,694,10/05/24,Viterbo,Giulio,Starnini,Marco,Grasselli,Titolare,268,330,29,33,9,8,31/07/2024,31/07/2024
MII172827,Bergamo,Casa circondariale,319,1,575,10/05/24,Bergamo,Giampietro,Gregis,Antonina,D'Onofrio,Titolare,209,221,14,23,5,6,31/07/2024,31/07/2024
MII176771,Isili,Casa di reclusione,130,23,77,10/05/24,8 CAGLIARI,Carlo,Trogu,Vincenzo,Lamonaca,Reggente,62,72,14,20,4,4,31/07/2024,31/07/2024
MII159060,Arienzo,Casa di reclusione - Gennaro De Angelis,58,0,100,10/05/24,Caserta,Giuseppe,Nese,Annalaura,De Fusco,Titolare,48,43,11,13,2,2,31/07/2024,31/07/2024
MII177134,L'Aquila,Casa circondariale,228,6,170,10/05/24,1 Avezzano Sulmona L'Aquila,Fausto,Frabotta,Barbara,Lenzini,Titolare,141,157,21,20,3,3,31/07/2024,31/07/2024
MII178700,Novara,Casa circondariale,156,0,175,10/05/24,Novara 13,Antonello,FELAPPI,Annamaria,Dello Preite,Titolare,151,166,11,16,3,3,31/07/2024,31/07/2024
MII178148,Messina,Casa circondariale,302,82,211,10/05/24,NA,NA,NA,Angela,Sciavicco,Titolare,223,185,22,22,4,4,31/07/2024,31/07/2024
MII173285,Catania Bicocca,Casa circondariale,136,1,178,10/05/24,Catania,Alfio,Trovato,Giuseppe,Russo,Titolare,189,160,20,19,3,3,31/07/2024,31/07/2024
MII181079,Sant'Angelo dei Lombardi,"Casa di reclusione - Famiglietti, Forgetta, Bartolo",124,7,173,10/05/24,Avellino,Anna,Pugliese,Marianna,Adanti,Titolare,95,86,12,18,3,3,31/07/2024,31/07/2024
MII177384,Lauro,Istituto custodia attenuata per madri,50,0,7,10/05/24,Avellino,Giancarlo,Iaccheo,NA,NA,NA,0,0,5,0,1,0,NA,31/07/2024
MII179324,Palermo Ucciardone,Casa di reclusione - Calogero Di Bona,569,79,523,10/05/24,6,PIPPO,PULIAFITO,Fabio,Prestopino,Titolare,275,341,33,39,9,13,31/07/2024,31/07/2024
MII181091,Sassari,Casa circondariale - Giovanni Bacchiddu,454,1,513,10/05/24,ATS Sardegna,Giampiero,Carboni,Francesco,Cocco,Titolare,295,342,25,32,8,9,31/07/2024,31/07/2024
MII179781,Perugia,Casa circondariale - Nuovo complesso penitenziario Capanne,363,52,462,10/05/24,Umbria 1,Alessandro,Lucarini,Antonella,Grella,Titolare,197,234,22,27,5,6,31/07/2024,31/07/2024
MII181880,Vercelli,Casa circondariale,230,56,272,10/05/24,Vercelli,Marilena,Vallero,Giovanni,Rempiccia,Titolare,166,186,8,18,4,4,31/07/2024,31/07/2024
MII181924,Vigevano,Casa di reclusione,242,24,362,10/05/24,PAVIA,Fabio,Canegalli,Rosalia,Marino,Titolare,214,221,14,22,6,7,31/07/2024,31/07/2024
MII177996,Locri,Casa circondariale,86,0,122,10/05/24,ASP 5 - Reggio Calabria,Severo,Gaetano,Valentina,Galati,Titolare,70,73,12,15,3,3,31/07/2024,31/07/2024
