id istituto,nome istituto,tipo istituto,posti regolamentari,posti non disponibili,totale detenuti,polizia penitenziaria - effettivi,polizia penitenziaria - previsti,amministrativi - effettivi,amministrativi - previsti,educatori - effettivi,educatori - previsti,numero complessivo,numero non disponibili,doccia,bidet,portatori di handicap,servizi igienici con porta,accensione luce autonoma,prese elettriche,dati aggiornati al,personale polizia penitenziaria aggiornato al,personale amministrativo aggiornato al,data di aggiornamento spazi detentivi
MII179995,Reggio Calabria Giuseppe Panzera,Casa circondariale,180,15,205,155,145,25,0,4,0,85.0,8.0,81.0,14.0,1.0,85.0,85.0,80.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158924,Alessandria San Michele,Casa di reclusione,265,3,368,176,210,14,0,6,0,241.0,3.0,7.0,63.0,0.0,241.0,241.0,241.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172277,Altamura,Casa di reclusione,52,1,86,40,0,6,0,1,0,51.0,1.0,1.0,51.0,0.0,51.0,0.0,51.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158948,Arezzo,Casa circondariale,108,85,39,32,38,11,15,2,3,57.0,38.0,9.0,3.0,1.0,56.0,57.0,54.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181678,Bari,Casa circondariale - Francesco Rucci,294,43,426,245,258,24,26,4,5,165.0,31.0,142.0,76.0,17.0,143.0,163.0,164.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII174720,Firenze Sollicciano,Casa circondariale,497,136,534,416,416,27,34,10,11,358.0,102.0,62.0,29.0,0.0,358.0,345.0,351.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172623,Brindisi,Casa circondariale,152,33,197,125,141,21,18,5,5,72.0,11.0,62.0,26.0,2.0,72.0,72.0,72.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176743,Grosseto,Casa circondariale,15,0,20,35,30,10,12,1,1,9.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176375,Foggia,Casa circondariale,364,53,653,230,244,31,29,8,7,213.0,27.0,71.0,13.0,1.0,198.0,7.0,211.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177498,Livorno Gorgona,Casa di reclusione,89,0,77,0,0,6,0,1,0,55.0,0.0,55.0,0.0,0.0,55.0,55.0,55.0,2025-01-20,,2025-12-31,2025-01-20
MII177463,Livorno,Casa circondariale,391,211,254,244,268,22,35,9,9,296.0,179.0,78.0,83.0,4.0,230.0,230.0,43.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178035,Lucca,Casa circondariale,63,25,79,71,91,13,14,2,2,59.0,21.0,5.0,7.0,4.0,59.0,59.0,8.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178124,Matera,Casa circondariale,132,7,178,93,125,16,15,5,3,49.0,3.0,49.0,49.0,0.0,49.0,49.0,49.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178141,Melfi,Casa circondariale,126,0,172,131,151,8,16,2,3,122.0,0.0,14.0,109.0,0.0,122.0,122.0,1.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179938,Potenza,Casa circondariale - Antonio Santoro,104,43,97,104,111,16,17,4,3,87.0,28.0,58.0,9.0,0.0,74.0,87.0,59.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179280,Orvieto,Casa di reclusione,98,0,120,54,57,22,21,6,5,35.0,0.0,33.0,0.0,0.0,35.0,10.0,35.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180476,San Severo,Casa circondariale,61,0,88,48,60,8,10,3,2,38.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181434,Trani,Casa circondariale,447,150,388,203,237,26,26,6,6,202.0,89.0,114.0,94.0,7.0,146.0,114.0,202.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII182919,Pisa,Casa circondariale,197,18,273,177,184,20,20,4,4,153.0,10.0,28.0,114.0,2.0,85.0,121.0,149.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181681,Turi,Casa di reclusione,108,0,168,81,90,14,14,0,2,42.0,0.0,3.0,1.0,1.0,42.0,42.0,42.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179896,Pistoia,Casa circondariale,76,4,63,52,65,11,14,3,3,48.0,4.0,0.0,0.0,0.0,37.0,47.0,18.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158935,Alghero,Casa di reclusione - Giuseppe Tomasiello,156,0,83,70,79,13,16,4,4,62.0,0.0,62.0,0.0,0.0,62.0,62.0,62.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179958,Prato,Casa circondariale,589,4,632,244,270,28,35,8,9,299.0,2.0,25.0,249.0,0.0,299.0,0.0,23.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172222,Barcellona Pozzo di Gotto,Casa circondariale - Vittorio Madia,387,94,202,149,169,27,26,8,7,128.0,43.0,84.0,72.0,5.0,98.0,78.0,128.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178003,Onanì,Casa di reclusione - Onanì-Mamone,292,122,119,94,119,15,24,8,6,64.0,23.0,57.0,2.0,0.0,64.0,57.0,57.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179274,Oristano,Casa di reclusione - Salvatore Soro,264,4,221,149,188,16,22,6,6,138.0,2.0,138.0,9.0,6.0,138.0,138.0,132.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181385,Tempio Pausania,Casa di reclusione - Paolo Pittalis,170,0,164,97,146,14,19,6,5,90.0,0.0,90.0,18.0,4.0,90.0,90.0,90.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179965,Ragusa,Casa circondariale,196,13,204,78,84,18,18,3,3,66.0,9.0,54.0,3.0,2.0,56.0,66.0,66.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181109,Sciacca,Casa circondariale,73,53,21,40,44,12,13,2,2,25.0,16.0,24.0,0.0,0.0,22.0,10.0,23.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178666,Napoli Poggioreale,Casa circondariale - Giuseppe Salvia,1624,266,2056,684,828,65,63,20,24,598.0,113.0,348.0,142.0,12.0,536.0,536.0,529.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178672,Napoli Secondigliano,Casa circondariale - Pasquale Mandato,1096,13,1471,1125,951,63,57,22,18,832.0,13.0,251.0,232.0,8.0,828.0,712.0,832.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172592,Brescia Canton Monbello,Casa circondariale - Nerio Fischione,182,0,386,181,197,20,30,8,8,100.0,0.0,91.0,0.0,0.0,100.0,100.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158895,Milano San Vittore,Casa circondariale - Francesco Di Cataldo,702,232,1002,546,655,37,45,13,14,492.0,178.0,272.0,184.0,0.0,327.0,325.0,325.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178501,Milano San Vittore femminile,Casa circondariale - Francesco Di Cataldo,46,1,85,0,0,0,0,0,0,40.0,1.0,3.0,2.0,0.0,40.0,40.0,40.0,2025-01-20,,,2025-01-20
MII174825,Firenze Mario Gozzini,Casa circondariale,91,14,103,46,50,14,16,2,3,51.0,8.0,0.0,0.0,0.0,51.0,9.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179932,Porto Azzurro,Casa di reclusione - Pasquale De Santis,334,31,327,156,205,22,26,9,10,306.0,21.0,118.0,13.0,0.0,285.0,306.0,306.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181407,Terni,Casa circondariale,422,0,572,194,243,30,26,7,6,281.0,0.0,70.0,201.0,4.0,281.0,281.0,71.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180465,Sanremo,Casa di reclusione - Nuovo Complesso,223,2,269,157,185,12,19,6,5,109.0,2.0,68.0,99.0,0.0,109.0,109.0,10.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158944,Ancona Barcaglione,Casa di reclusione,100,0,88,59,60,8,0,4,0,98.0,0.0,24.0,0.0,0.0,98.0,98.0,98.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158941,Ancona Montacuto,Casa circondariale,256,0,327,121,175,19,31,5,8,111.0,0.0,102.0,98.0,3.0,111.0,101.0,101.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,500,36,553,321,263,28,35,9,10,211.0,18.0,187.0,61.0,3.0,210.0,82.0,84.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181392,Teramo,Casa circondariale,255,3,431,163,206,19,21,4,5,239.0,3.0,11.0,26.0,1.0,239.0,5.0,4.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,25,371,172,194,16,20,4,3,204.0,23.0,204.0,196.0,4.0,204.0,204.0,179.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178085,Massa,Casa di reclusione,174,8,238,118,130,0,0,0,0,109.0,4.0,108.0,98.0,8.0,109.0,109.0,109.0,2025-01-20,2025-12-31,,2025-01-20
MII178115,Massa Marittima,Casa circondariale,48,0,44,27,36,9,14,2,2,24.0,0.0,24.0,24.0,0.0,24.0,24.0,24.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,50,1232,581,572,46,44,13,13,654.0,50.0,81.0,654.0,8.0,654.0,654.0,653.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179830,Pescara,Casa circondariale,276,4,446,118,166,26,22,8,6,110.0,2.0,105.0,15.0,2.0,110.0,110.0,109.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,1,119,5,21,0,4,29.0,29.0,29.0,29.0,0.0,29.0,9.0,29.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,45,32,37,9,13,1,1,37.0,0.0,37.0,37.0,0.0,37.0,37.0,37.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181440,Trani femminile,Casa di reclusione,32,0,32,0,0,0,0,0,0,19.0,0.0,0.0,19.0,0.0,19.0,19.0,0.0,2025-01-20,,,2025-01-20
MII159314,Augusta,Casa di reclusione,364,22,571,170,224,25,29,8,9,339.0,22.0,75.0,0.0,3.0,339.0,25.0,339.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173006,Caltagirone,Casa circondariale,541,164,432,175,197,21,24,7,6,215.0,70.0,186.0,70.0,0.0,215.0,215.0,195.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173259,Castelvetrano,Casa circondariale,44,0,69,52,50,11,12,1,2,40.0,0.0,25.0,0.0,0.0,40.0,2.0,2.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173301,Catania Piazza Lanza,Casa circondariale,279,0,426,247,268,24,25,4,5,106.0,0.0,94.0,35.0,2.0,106.0,51.0,106.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,11,208,105,97,15,18,3,3,79.0,2.0,39.0,0.0,2.0,79.0,78.0,78.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,0,84,51,79,11,14,3,3,33.0,0.0,33.0,0.0,2.0,33.0,33.0,33.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176451,Gela,Casa circondariale,48,0,85,53,46,9,11,2,2,48.0,0.0,48.0,48.0,0.0,48.0,1.0,46.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176714,Giarre,Casa circondariale,58,7,72,39,40,11,12,2,2,58.0,7.0,58.0,0.0,0.0,58.0,0.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,148,71,89,22,19,5,5,98.0,0.0,98.0,0.0,0.0,98.0,98.0,98.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180451,San Cataldo,Casa di reclusione,135,0,116,54,59,18,14,2,2,21.0,0.0,21.0,0.0,1.0,1.0,9.0,21.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,95,3,103,94,80,9,13,2,2,51.0,1.0,42.0,1.0,1.0,42.0,35.0,51.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,513,278,266,25,27,7,7,233.0,32.0,159.0,71.0,10.0,205.0,165.0,187.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172332,Biella,Casa circondariale,394,4,493,175,210,0,0,0,0,258.0,2.0,70.0,195.0,4.0,258.0,258.0,70.0,2025-01-20,2025-12-31,,2025-01-20
MII179876,Volterra,Casa di reclusione,189,1,178,66,82,17,19,5,5,176.0,1.0,0.0,1.0,0.0,157.0,0.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,539,235,261,23,35,9,8,334.0,46.0,41.0,154.0,0.0,334.0,333.0,334.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181417,Tolmezzo,Casa circondariale,149,1,147,163,175,9,19,5,5,149.0,1.0,2.0,149.0,0.0,149.0,0.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173063,Caltanissetta,Casa circondariale,183,0,242,146,120,20,20,4,4,111.0,0.0,108.0,103.0,2.0,111.0,110.0,108.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158901,Belluno,Casa circondariale,89,7,114,79,85,9,14,2,2,50.0,6.0,20.0,20.0,0.0,50.0,40.0,40.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173341,Cosenza,Casa circondariale - Sergio Cosmai,220,5,258,136,154,21,20,6,5,93.0,3.0,92.0,84.0,2.0,93.0,93.0,93.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172344,Bollate,Casa di reclusione - IIª casa,1267,2,1393,414,502,41,55,21,22,707.0,2.0,185.0,707.0,8.0,707.0,707.0,705.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181691,Vallo della Lucania,Casa circondariale - Alfredo Paragano,40,0,57,32,21,6,13,1,2,10.0,0.0,9.0,9.0,0.0,10.0,10.0,10.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII160204,Benevento,Casa circondariale - Michele Gaglione,259,6,390,227,217,29,23,6,6,230.0,4.0,230.0,0.0,0.0,230.0,1.0,230.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181934,Viterbo,Casa circondariale  N.C.  - Nicandro Izzo,440,35,709,255,330,32,34,9,8,440.0,35.0,7.0,404.0,2.0,440.0,440.0,159.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172827,Bergamo,Casa circondariale,319,1,584,196,221,14,23,5,6,192.0,1.0,113.0,53.0,2.0,192.0,192.0,192.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176771,Isili,Casa di reclusione,130,23,76,67,72,14,20,4,4,30.0,4.0,30.0,11.0,0.0,30.0,26.0,30.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII159060,Arienzo,Casa di reclusione - Gennaro De Angelis,58,0,92,47,43,12,13,2,2,53.0,0.0,53.0,53.0,0.0,53.0,53.0,53.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177134,L'Aquila,Casa circondariale,228,6,172,137,157,21,20,3,3,216.0,2.0,12.0,43.0,0.0,216.0,12.0,6.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178700,Novara,Casa circondariale,156,0,167,151,166,9,17,2,3,102.0,0.0,10.0,0.0,0.0,100.0,102.0,102.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178148,Messina,Casa circondariale,302,88,220,223,185,22,23,4,4,134.0,50.0,134.0,75.0,21.0,134.0,134.0,134.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173285,Catania Bicocca,Casa circondariale,136,5,198,186,160,18,19,3,3,127.0,5.0,123.0,0.0,0.0,127.0,0.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181079,Sant'Angelo dei Lombardi,"Casa di reclusione - Famiglietti, Forgetta, Bartolo",124,7,180,97,86,13,18,3,3,86.0,3.0,82.0,0.0,0.0,86.0,86.0,86.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177384,Lauro,Istituto custodia attenuata per madri,50,0,4,0,0,5,0,1,0,20.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,2025-01-20,,2025-12-31,2025-01-20
MII179324,Palermo Ucciardone,Casa di reclusione - Calogero Di Bona,569,34,539,290,341,35,40,12,13,265.0,34.0,184.0,4.0,7.0,265.0,225.0,263.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181091,Sassari,Casa circondariale - Giovanni Bacchiddu,454,1,545,278,342,25,33,7,9,292.0,1.0,292.0,9.0,22.0,292.0,292.0,201.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179781,Perugia,Casa circondariale - Nuovo complesso penitenziario Capanne,363,55,457,187,234,23,27,5,6,310.0,55.0,307.0,40.0,3.0,310.0,310.0,310.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181880,Vercelli,Casa circondariale,230,47,299,152,186,10,18,5,4,193.0,41.0,14.0,19.0,0.0,193.0,193.0,193.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181924,Vigevano,Casa di reclusione,242,16,360,189,221,17,22,7,7,236.0,16.0,0.0,222.0,0.0,236.0,0.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177996,Locri,Casa circondariale,86,0,130,70,73,12,15,3,3,40.0,0.0,40.0,0.0,0.0,40.0,40.0,40.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180370,Roma Rebibbia Nuovo Complesso,Casa circondariale - Raffaele Cinotti,1170,113,1554,645,782,65,58,18,16,624.0,65.0,108.0,1.0,10.0,375.0,621.0,571.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII173265,Castrovillari,Casa circondariale - Rosa Sisca,122,0,178,103,113,12,15,2,2,120.0,0.0,2.0,20.0,0.0,120.0,120.0,1.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178045,Lucera,Casa circondariale,135,0,159,75,91,15,17,3,3,81.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177332,Latina,Casa circondariale,77,0,132,118,125,15,17,5,4,65.0,0.0,65.0,32.0,0.0,65.0,53.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179856,Piazza Armerina,Casa circondariale,49,1,71,39,45,11,12,2,2,42.0,1.0,31.0,0.0,0.0,42.0,5.0,42.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177107,Lanciano,Casa circondariale,223,0,262,114,151,15,18,4,4,192.0,0.0,10.0,32.0,0.0,192.0,29.0,18.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179306,Palermo Pagliarelli,Casa circondariale - Antonio Lorusso,1165,9,1439,651,581,50,53,18,17,735.0,7.0,298.0,722.0,0.0,729.0,721.0,66.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180426,Salerno,Casa circondariale - Antonio Caputo,376,2,563,232,209,31,31,10,9,130.0,2.0,70.0,87.0,5.0,130.0,104.0,82.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181377,Taranto,Casa circondariale - Carmelo Magli,500,16,936,319,297,26,31,7,8,349.0,16.0,135.0,96.0,5.0,349.0,280.0,76.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176414,Fossano,Casa di reclusione,136,0,109,61,72,0,0,0,0,48.0,0.0,38.0,3.0,1.0,48.0,13.0,10.0,2025-01-20,2025-12-31,,2025-01-20
MII179237,Opera,Casa di reclusione - Iª casa,918,18,1302,528,628,43,54,21,22,818.0,18.0,230.0,625.0,4.0,818.0,226.0,236.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII152284,Genova Marassi,Casa circondariale,535,0,673,323,336,0,0,0,0,213.0,0.0,128.0,175.0,3.0,213.0,100.0,0.0,2025-01-20,2025-12-31,,2025-01-20
MII182339,Reggio Emilia,Istituti di pena - casa circondariale e di reclusione,292,58,296,196,206,22,22,5,5,265.0,58.0,27.0,264.0,0.0,265.0,157.0,17.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180001,Rimini,Casa circondariale,118,0,139,117,127,14,17,4,3,53.0,0.0,33.0,36.0,0.0,53.0,41.0,53.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII174686,Ferrara,Casa circondariale - Costantino Satta,244,0,386,168,194,13,19,5,5,234.0,0.0,37.0,197.0,0.0,234.0,234.0,234.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179842,Piacenza,Casa circondariale - San Lazzaro,416,9,512,208,215,19,26,5,6,275.0,9.0,77.0,9.0,5.0,275.0,275.0,254.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172508,Bologna,Casa circondariale - Rocco D'Amato,507,23,850,419,462,27,35,9,10,447.0,9.0,132.0,59.0,2.0,447.0,90.0,16.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179981,Ravenna,Casa circondariale,49,0,91,70,74,16,14,4,3,49.0,0.0,0.0,0.0,0.0,49.0,49.0,49.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179364,Parma,Casa di reclusione,655,39,739,360,423,1,0,0,0,515.0,39.0,443.0,145.0,16.0,515.0,515.0,515.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII176403,Forlì,Casa circondariale,144,13,155,97,120,15,18,4,4,123.0,9.0,0.0,44.0,0.0,123.0,113.0,123.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII178638,Modena,Casa circondariale,372,3,569,204,222,21,27,6,6,264.0,1.0,204.0,15.0,3.0,264.0,264.0,66.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181125,Siracusa,Casa circondariale,545,0,669,237,234,24,29,6,6,245.0,0.0,219.0,19.0,2.0,245.0,245.0,245.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158945,Arbus,Casa di reclusione - località Is Arenas,176,50,85,67,81,14,20,6,5,40.0,10.0,40.0,0.0,0.0,40.0,40.0,40.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII180458,San Gimignano,Casa di reclusione,243,20,307,185,205,12,21,5,6,231.0,20.0,0.0,4.0,0.0,231.0,231.0,204.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181115,Siena,Casa circondariale,58,0,75,41,41,9,13,2,2,39.0,0.0,1.0,4.0,0.0,39.0,39.0,1.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII181358,Spoleto,Casa di reclusione,456,0,437,242,273,31,32,9,8,403.0,0.0,130.0,1.0,2.0,403.0,403.0,320.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII172835,Cagliari Uta,Casa circondariale - Ettore Scalas,561,0,753,309,394,31,41,12,12,282.0,0.0,278.0,22.0,26.0,282.0,282.0,282.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII158910,Agrigento,Casa circondariale - Pasquale Di Lorenzo,283,25,356,207,197,21,23,5,5,247.0,23.0,192.0,42.0,0.0,247.0,228.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII177118,Lanusei,Casa circondariale - San Daniele,33,0,33,34,31,5,9,0,2,14.0,0.0,14.0,0.0,0.0,14.0,11.0,0.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179224,Nuoro,Casa circondariale,378,105,200,154,191,18,23,6,5,154.0,59.0,101.0,55.0,3.0,154.0,101.0,96.0,2025-01-20,2025-12-31,2025-12-31,2025-01-20
MII179988,Reggio Calabria Arghillà,Casa circondariale,294,8,353,128,164,11,32,5,8,85.0,8.0,85.0,0.0,3.0,85.0,85.0,85.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII172610,Brescia Verziano,Casa di reclusione,71,1,114,77,95,1,0,0,0,71.0,1.0,71.0,0.0,0.0,71.0,10.0,71.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII172320,Busto Arsizio,Casa circondariale,240,12,411,180,190,14,21,4,5,177.0,12.0,154.0,170.0,0.0,177.0,177.0,176.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII173712,Como,Casa circondariale,226,1,418,186,216,15,23,4,6,200.0,1.0,55.0,177.0,0.0,200.0,4.0,4.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII173747,Cremona,Casa circondariale,394,10,559,168,202,18,23,6,6,252.0,10.0,68.0,216.0,4.0,252.0,77.0,77.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII177436,Lecco,Casa circondariale,53,0,81,40,38,5,14,2,2,40.0,0.0,40.0,0.0,0.0,40.0,40.0,40.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII178027,Lodi,Casa circondariale,45,2,81,46,44,11,13,3,2,30.0,2.0,27.0,0.0,0.0,29.0,30.0,7.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII178072,Mantova,Casa circondariale,97,3,146,68,72,11,18,3,3,56.0,3.0,5.0,4.0,0.0,56.0,4.0,56.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII178659,Monza,Casa circondariale,411,5,716,276,296,18,29,6,8,317.0,5.0,32.0,273.0,1.0,317.0,317.0,67.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII182910,Pavia,Casa circondariale,515,7,657,235,255,18,26,8,8,298.0,7.0,113.0,104.0,4.0,298.0,298.0,298.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII181346,Sondrio,Casa circondariale,26,0,40,29,27,2,11,1,1,20.0,0.0,3.0,0.0,0.0,18.0,3.0,20.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII181703,Varese,Casa circondariale,53,0,102,58,59,6,13,2,2,47.0,0.0,15.0,0.0,0.0,47.0,47.0,1.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII179733,Voghera,Casa circondariale - Nuovo Complesso,341,0,353,196,231,13,21,5,5,190.0,0.0,84.0,179.0,4.0,190.0,73.0,186.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII173311,Catanzaro,Casa circondariale - Ugo Caridi,682,48,626,376,415,31,38,9,10,392.0,22.0,208.0,23.0,22.0,391.0,208.0,392.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII173324,Crotone,Casa circondariale,99,6,121,67,75,11,18,3,3,33.0,2.0,33.0,0.0,2.0,33.0,33.0,33.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII179342,Palmi,Casa circondariale - Filippo Salsone,141,0,173,111,131,12,18,4,4,54.0,0.0,37.0,0.0,0.0,54.0,53.0,54.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
MII179353,Paola,Casa circondariale,181,27,183,104,112,15,19,4,4,161.0,12.0,156.0,3.0,0.0,161.0,159.0,161.0,2025-01-22,2025-12-31,2025-12-31,2025-01-22
