id,nome,tipo,posti_regolamentari,posti_non_disponibili,posti_occupati,posti_aggiornati_al,asl,nome_responsabile_asl,cognome_responsabile_asl,nome_direttore,cognome_direttore,ruolo_direttore,personale_polizia_effettivi,personale_polizia_previsti,personale_amministrativi_effettivi,personale_amministrativi_previsti,personale_educatori_effettivi,personale_educatori_previsti,personale_polizia_aggiornato_a,personale_amministrativo_aggiornato_al
MII178027,Lodi,Casa circondariale,45,3,89,12/10/2024,Lodi,Concettina,Varango,Annalaura,Confuorto,Titolare,44,44,10,13,3,2,30/09/2024,30/09/2024
MII178072,Mantova,Casa circondariale,97,0,150,12/10/2024,ASST Mantova,Laura,Mannarini,Metella Romana,Pasquini Peruzzi,Titolare,72,72,11,18,3,3,30/09/2024,30/09/2024
MII178659,Monza,Casa circondariale,411,2,736,12/10/2024,Monza,Libera Maria,Vaira,Cosima,Buccoliero,Titolare,281,296,17,29,6,8,30/09/2024,30/09/2024
MII182910,Pavia,Casa circondariale,515,1,689,12/10/2024,A.S.S.T. Pavia - U.O. Sanità Penitenziaria,Davide,BROGLIA,Stefania,Mussio,Titolare,239,255,22,26,9,8,30/09/2024,30/09/2024
MII181346,Sondrio,Casa circondariale,26,0,37,12/10/2024,ASST Valtellina e Alto Lario,Marina,Casian,NA,NA,NA,28,27,2,11,1,1,30/09/2024,30/09/2024
MII181703,Varese,Casa circondariale,53,0,98,12/10/2024,Azienda Ospedaliera,Domenico,Capaccioni,Carla,Santandrea,Titolare,57,59,6,13,2,2,30/09/2024,30/09/2024
MII179733,Voghera,Casa circondariale - Nuovo Complesso,341,0,352,12/10/2024,NA,NA,NA,Davide,Pisapia,Titolare,201,231,12,21,4,5,30/09/2024,30/09/2024
MII173311,Catanzaro,Casa circondariale - Ugo Caridi,682,55,646,12/10/2024,Azienda Sanitaria Provinciale di Catanzaro,Giulio,Di Mizio,Patrizia,Delfino,Titolare,385,415,30,38,9,10,30/09/2024,30/09/2024
MII173324,Crotone,Casa circondariale,99,4,121,12/10/2024,ASP 202,Giuseppe,Varrina,Mariastella,Fedele,Titolare,70,75,11,18,3,3,30/09/2024,30/09/2024
MII179342,Palmi,Casa circondariale - Filippo Salsone,141,0,167,12/10/2024,10,Agesilao,Luppino,Marianna,Stendardo,Reggente,112,131,12,18,4,4,30/09/2024,30/09/2024
MII179353,Paola,Casa circondariale,181,27,182,12/10/2024,paola,Pierpaolo,Greco,Emilia,Boccagna,Titolare,106,112,17,19,4,4,30/09/2024,30/09/2024
MII180415,Rossano,Casa di reclusione - Nuovo Complesso,263,0,322,12/10/2024,ASP Cosenza,Dr.Giovanni,Fraia,Luigi,Spetrillo,Titolare,109,139,20,23,7,6,30/09/2024,30/09/2024
MII181908,Vibo Valentia,Casa circondariale - Nuovo Complesso,406,16,386,12/10/2024,Azienda sanitaria provinciale di Vibo,Alfonso,Luciano,Angela,Marcello,Titolare,192,224,24,26,6,6,30/09/2024,30/09/2024
MII159053,Ariano Irpino,Casa circondariale - Pasquale Campanello,276,18,310,12/10/2024,Avellino,Anna,Pugliese,Marianna,Adanti,Reggente,145,165,14,21,4,5,30/09/2024,30/09/2024
MII172187,Aversa,Casa di reclusione - Filippo Saporito,254,26,251,12/10/2024,Caserta,Luigi,Franzese,Stella,Scialpi,Titolare,136,105,28,25,5,7,30/09/2024,30/09/2024
MII173101,Carinola,Casa di reclusione - Gian Battista Novelli,552,56,500,12/10/2024,CE2,Tommaso,Castiello,Carlo,Brunetti,Titolare,167,179,26,29,6,7,30/09/2024,30/09/2024
MII173784,Eboli,Casa di reclusione,54,0,44,12/10/2024,SALERNO,Virgilia,Guerriero,Concetta,Felaco,Titolare,27,24,10,14,0,3,30/09/2024,30/09/2024
MII172580,Bolzano,Casa circondariale,88,3,104,12/10/2024,Alto Adige,Paolo,Conci,Giovangiuseppe,Monti,Titolare,61,77,5,20,1,4,30/09/2024,30/09/2024
MII176719,Gorizia,Casa circondariale - Angiolo Bigazzi,53,0,73,12/10/2024,ASS 2 Isontina,Marcella,Bernardi,Caterina,Leva,Titolare,48,54,5,12,1,2,30/09/2024,30/09/2024
MII179290,Padova,Casa circondariale,188,4,217,12/10/2024,6 EUGANEA,Felice Alfonso,Nava,Anastasio,Morante,Titolare,128,142,15,19,3,3,30/09/2024,30/09/2024
MII180487,Santa Maria Capua Vetere,Casa circondariale - Francesco Uccella,818,125,1008,12/10/2024,Caserta Distretto Sanitario 21,Palmiero,Nicola,Donatella Filomena,Rotundo,Titolare,446,460,44,43,12,13,30/09/2024,30/09/2024
MII179913,Pordenone,Casa circondariale,37,0,54,12/10/2024,Azienda Sanitaria Friuli Occidentale,Barbara,Miglietta,Leandro Salvatore,Lamonaca,Titolare,44,53,10,13,2,2,30/09/2024,30/09/2024
MII180424,Rovigo,Casa circondariale,211,6,238,12/10/2024,ULSS5 Polesana,Raffaele,Geraci,Mattia,Arba,Titolare,132,175,13,19,4,4,30/09/2024,30/09/2024
MII159065,Ascoli Piceno,Casa circondariale,103,4,122,12/10/2024,Marche 5,Giovanna,Picciotti,Daniela,Valentini,Titolare,145,152,17,16,3,3,30/09/2024,30/09/2024
MII173237,Castelfranco Emilia,Casa di reclusione,191,42,104,12/10/2024,Modena,Stefano,Petrella,Maria,Martone,Titolare,66,62,14,16,3,3,30/09/2024,30/09/2024
MII174501,Fermo,Casa di reclusione,43,0,53,12/10/2024,ASUR Area Vasta n.4,Gianfilippo,Pistolesi,Serena,Stoico,Titolare,49,50,11,15,2,3,30/09/2024,30/09/2024
MII181645,Treviso,Casa circondariale,138,12,229,12/10/2024,ULSS N 2 Marca Trevigiana,Massimo,Fornaini,Alberto,Quagliotto,Titolare,136,149,13,17,2,3,30/09/2024,30/09/2024
MII176424,Fossombrone,Casa di reclusione,182,81,88,12/10/2024,Areavasta1 Pesaro Urbino,Pierluigi,Fraternali,Daniela,Minelli,Titolare,99,129,17,19,5,6,30/09/2024,30/09/2024
MII181661,Trieste,Casa circondariale - Ernesto Mari,150,4,246,12/10/2024,ASUGI,Franca,Masala,Graziano,Pujia,Titolare,124,149,21,20,6,5,30/09/2024,30/09/2024
MII181672,Udine,Casa circondariale - Antonio Santoro,95,0,178,12/10/2024,A.S.S. Friuli Centrale n. 4,Luigi,Canciani,Tiziana,Paolini,Titolare,90,112,14,17,4,4,30/09/2024,30/09/2024
MII179818,Pesaro,Casa circondariale,153,1,259,12/10/2024,1 Pesaro,Pierluigi,Fraternali,Annalisa,Gasparro,Titolare,144,154,16,18,4,4,30/09/2024,30/09/2024
MII181863,Venezia Santa Maria Maggiore,Casa circondariale,159,0,258,12/10/2024,ULSS 3 Serenissima,Vincenzo,De Nardo,Enrico,Farina,Titolare,147,149,17,18,5,5,30/09/2024,30/09/2024
MII181847,Venezia Giudecca,Casa di reclusione femminile,112,0,92,12/10/2024,3 Serenissima,Vincenzo,De Nardo,Mariagrazia Felicita,Bregoli,Titolare,110,135,14,20,5,4,30/09/2024,30/09/2024
MII181891,Verona,Casa circondariale - Montorio,335,17,596,12/10/2024,ULSS 6 - Scaligera,Gabriella,Trenchi,Francesca,Gioieni,Titolare,319,317,19,27,4,5,30/09/2024,30/09/2024
MII182440,Avezzano,Casa circondariale,53,2,68,12/10/2024,Asl 1 Abruzzo Avezzano-Sulmona-L'Aquila,Fausto,Frabotta,Maria Celeste,D'Orazio,Titolare,32,39,9,12,2,2,30/09/2024,30/09/2024
MII173088,Campobasso,Casa circondariale,106,10,170,12/10/2024,Campobasso,Pasquale,Del Greco,NA,NA,NA,92,105,8,14,2,3,30/09/2024,30/09/2024
MII157783,Alba,Casa di reclusione - Giuseppe Montalto,138,89,41,12/10/2024,CN2 Alba-Bra,Paolo,Lo Russo,Nicola,Pangallo,Titolare,88,107,10,14,3,3,30/09/2024,30/09/2024
MII173114,Cassino,Casa circondariale,200,73,221,12/10/2024,Frosinone,Giovanni,Mazzetti,NA,NA,NA,107,142,19,18,4,3,30/09/2024,30/09/2024
MII173364,Chieti,Casa circondariale,79,0,130,12/10/2024,02,Giulia,COSCIONE,Franco,Pettinelli,Titolare,84,80,15,15,4,3,30/09/2024,30/09/2024
MII159069,Asti,Casa di reclusione,205,1,260,12/10/2024,Asti,Rosario,Ruta,Giuseppina,Piscioneri,Titolare,159,167,14,22,7,7,30/09/2024,30/09/2024
MII173688,Civitavecchia Giuseppe Passerini,Casa di reclusione,144,52,83,12/10/2024,RMF,Gaetano,Ciranni,Patrizia,Bravetti,Titolare,41,53,7,0,0,0,30/09/2024,30/09/2024
MII173356,Chiavari,Casa di reclusione,52,0,64,12/10/2024,ASL 4 Chiavarese,Giovanni Battista,Andreoli,Darlene,Perna,Titolare,48,48,10,13,3,2,30/09/2024,30/09/2024
MII176437,Frosinone,Casa circondariale - Giuseppe Pagliei,517,32,614,12/10/2024,Ditretto B,Luca,Casertano,Anna,Del Villano,Titolare,239,280,24,30,5,8,30/09/2024,30/09/2024
MII173764,Cuneo,Casa circondariale,433,57,405,12/10/2024,CN1,Pasquale,Clemeno,Domenico,Minervini,Titolare,172,206,13,22,6,5,30/09/2024,30/09/2024
MII181636,Trento,Casa circondariale - Spini di Gardolo,422,5,380,12/10/2024,Trento,Chiara,MAzzetti,Anna Rita,Nuzzaci,Titolare,173,199,20,27,8,8,30/09/2024,30/09/2024
MII172814,Brissogne - Aosta,Casa circondariale,181,6,139,12/10/2024,Aosta,Marina,TUMIATI,Velia,Nobile Mattei,Titolare,116,138,6,15,2,3,30/09/2024,30/09/2024
MII176759,Isernia,Casa circondariale,50,0,67,12/10/2024,Campobasso,Marcello,Baldo,Maria Antonietta,Lauria,Titolare,42,36,12,10,3,2,30/09/2024,30/09/2024
MII176703,Genova Pontedecimo,Casa circondariale,96,10,145,12/10/2024,3 Genovese,Maurizio,Cechini,Paola,Penco,Titolare,132,143,12,16,3,3,30/09/2024,30/09/2024
MII177323,Larino,Casa circondariale,119,0,124,12/10/2024,ASREM Campobasso,Lucia,SCARDERA,Franco,Pettinelli,Reggente,114,127,13,16,3,3,30/09/2024,30/09/2024
MII176749,Imperia,Casa circondariale,53,1,72,12/10/2024,n. 1 Imperiese,Renata,Ghizzoni,Caterina,Tancredi,Titolare,51,58,13,13,3,2,30/09/2024,30/09/2024
MII176781,Ivrea,Casa circondariale,195,7,255,12/10/2024,NA,NA,NA,Alessia,Aguglia,Titolare,175,176,13,20,4,4,30/09/2024,30/09/2024
MII179331,Paliano,Casa di reclusione,153,1,66,12/10/2024,FROSINONE,Enzo,Gentile,Anna,Angeletti,Titolare,62,66,16,14,2,2,30/09/2024,30/09/2024
MII176788,La Spezia,Casa circondariale,151,48,121,12/10/2024,5 La Spezia,Pier Marco,Passani,Maria Cristina,Bigi,Titolare,113,133,10,17,2,3,30/09/2024,30/09/2024
MII169535,Rieti,Casa circondariale - Nuovo Complesso,295,24,509,12/10/2024,Rieti,Giulia,Carocci,Chiara,Pellegrini,Titolare,137,175,22,23,5,6,30/09/2024,30/09/2024
MII180401,Roma Regina Coeli,Casa circondariale,628,2,1126,12/10/2024,RmA,Luigi,Persico,Claudia,Clementi,Titolare,347,480,33,48,7,11,30/09/2024,30/09/2024
MII180437,Saluzzo,Casa di reclusione - Rodolfo Morandi,424,0,344,12/10/2024,CN1 CUNEO,Mitu,Igor,Luisa,Pesante,Titolare,180,206,16,24,9,7,30/09/2024,30/09/2024
MII180380,Roma Rebibbia,Casa di reclusione,445,149,298,12/10/2024,Rm2,Pierino,Cimino,Maria Donata,Iannantuono,Titolare,136,189,22,29,6,8,30/09/2024,30/09/2024
MII180356,Roma Rebibbia IIIª casa,Casa circondariale,172,40,84,12/10/2024,Rm2,Antonio,Chiaccio,Vera,Poggetti,Titolare,31,46,16,15,3,3,30/09/2024,30/09/2024
MII180348,Roma Rebibbia femminile,Casa circondariale - Germana Stefanini,272,8,376,12/10/2024,NA,NA,NA,Nadia,Fontana,Titolare,188,214,24,26,6,7,30/09/2024,30/09/2024
MII181870,Verbania,Casa circondariale,53,0,83,12/10/2024,VCO 14,Maria,Uzzeni,Claudia,Piscione Kivel Mazuy,Titolare,43,44,5,13,1,2,30/09/2024,30/09/2024
MII179299,Padova Nuovo Complesso,Casa di reclusione,438,63,552,12/10/2024,6 veneto,Alfonso Felice,Nava,Claudio,Mazzeo,Titolare,320,336,27,30,11,11,30/09/2024,30/09/2024
MII181371,Sulmona,Casa di reclusione,323,8,432,12/10/2024,Sulmona,Fabio,Federico,Stefano Luca Antonino,Liberatore,Titolare,237,255,24,31,7,8,30/09/2024,30/09/2024
MII181820,Vasto,Casa di lavoro,197,50,95,12/10/2024,Chieti Lanciano - Vasto,Doralice,Di Fabio,Giuseppina,Ruggero,Titolare,68,95,15,19,4,5,30/09/2024,30/09/2024
MII181839,Velletri,Casa circondariale,412,75,508,12/10/2024,RM 6,Emanuela,Falconi,Anna Rita,Gentile,Titolare,212,275,26,32,7,8,30/09/2024,30/09/2024
MII181424,Torino,Casa circondariale - Lorusso Cutugno,1117,20,1434,12/10/2024,TO 2,Roberto,Testi,Elena,Lombardi Vallauri,Titolare,693,762,48,55,17,18,30/09/2024,30/09/2024
MII158919,"Alessandria Cantiello, Gaeta",Casa circondariale,233,23,202,12/10/2024,AL,Roberto,Stura,Maria Isabella,De Gennaro,Titolare,129,127,13,34,3,10,30/09/2024,30/09/2024
MII179995,Reggio Calabria Giuseppe Panzera,Casa circondariale,180,8,200,12/10/2024,5 Reggio Calabria,Luciano,Lucania,Rosario,Tortorella,Titolare,154,145,25,0,4,0,30/09/2024,30/09/2024
MII158924,Alessandria San Michele,Casa di reclusione,265,1,364,12/10/2024,AL,Roberto,STURA,NA,NA,NA,178,210,14,0,6,0,30/09/2024,30/09/2024
MII172277,Altamura,Casa di reclusione,52,1,80,12/10/2024,Bari,Giuseppe,D'Auria,NA,NA,NA,41,0,6,0,1,0,30/09/2024,30/09/2024
MII158948,Arezzo,Casa circondariale,108,84,38,12/10/2024,toscana sudest,Mateo,Ameglio,Alessandro,Monacelli,Titolare,32,38,13,15,3,3,30/09/2024,30/09/2024
MII181678,Bari,Casa circondariale - Francesco Rucci,294,45,418,12/10/2024,Bari,Nicola,Buovino,Valeria,Pire',Titolare,234,258,24,26,4,5,30/09/2024,30/09/2024
MII174720,Firenze Sollicciano,Casa circondariale,497,136,518,12/10/2024,Firenze,Marco,Salvadori,Antonella,Tuoni,Titolare,435,416,27,34,10,11,30/09/2024,30/09/2024
MII172623,Brindisi,Casa circondariale,152,35,203,12/10/2024,Brindisi,Michele,Morgillo,Valentina,Meo Evoli,Titolare,128,141,21,18,5,5,30/09/2024,30/09/2024
MII176743,Grosseto,Casa circondariale,15,0,32,12/10/2024,9 Grosseto,Paolo,Pedicelli,Maria Teresa,Iuliano,Titolare,32,30,10,12,1,1,30/09/2024,30/09/2024
MII176375,Foggia,Casa circondariale,364,19,709,12/10/2024,FOGGIA 3,Luciano,D'Amito,Giulia,Magliulo,Titolare,233,244,31,29,8,7,30/09/2024,30/09/2024
MII177498,Livorno Gorgona,Casa di reclusione,89,0,84,12/10/2024,6,Renzo,Cantini Salaris,NA,NA,NA,0,0,6,0,1,0,NA,30/09/2024
MII177463,Livorno,Casa circondariale,391,211,246,12/10/2024,6,Giovanna,Bellini,Giuseppe,Renna,Titolare,250,268,22,35,9,9,30/09/2024,30/09/2024
MII178035,Lucca,Casa circondariale,63,22,73,12/10/2024,Lucca,ANNA,SANTINAMI,Santina,Savoca,Titolare,71,91,13,14,2,2,30/09/2024,30/09/2024
MII178124,Matera,Casa circondariale,132,6,183,12/10/2024,Matera,ROCCO,PASCIUCCO,Rosa,Musicco,Titolare,97,125,16,15,5,3,30/09/2024,30/09/2024
MII178141,Melfi,Casa circondariale,126,0,180,12/10/2024,Venosa,Grazia,Ciriello,Anna Maria Rosaria,Petraccone,Titolare,131,151,8,16,2,3,30/09/2024,30/09/2024
MII179938,Potenza,Casa circondariale - Antonio Santoro,110,58,96,12/10/2024,ASP Potenza,Giuseppina,Ammirati,Paolo,Pastena,Titolare,106,111,16,17,4,3,30/09/2024,30/09/2024
MII179280,Orvieto,Casa di reclusione,98,0,122,12/10/2024,2 Terni,Gianpaolo,Piunno,Annunziata,Passannante,Titolare,56,57,22,21,6,5,30/09/2024,30/09/2024
MII180476,San Severo,Casa circondariale,61,0,74,12/10/2024,FG/01,Matteo,Coccia,Patrizia,Andrianello,Titolare,45,60,8,10,3,2,30/09/2024,30/09/2024
MII181434,Trani,Casa circondariale,447,146,393,12/10/2024,Bat,Nicola,Riefolo,Giuseppe,Altomare,Titolare,201,237,27,26,6,6,30/09/2024,30/09/2024
MII182919,Pisa,Casa circondariale,197,18,287,12/10/2024,USL5 PISA,BIANCA MARIA,MELIS,Tazio,Bianchi,Titolare,180,184,20,20,4,4,30/09/2024,30/09/2024
MII181681,Turi,Casa di reclusione,108,0,152,12/10/2024,NA,NA,NA,Nicoletta,Siliberti,Titolare,83,90,14,14,0,2,30/09/2024,30/09/2024
MII179896,Pistoia,Casa circondariale,76,0,63,12/10/2024,Toscana Centro,Domenico,Cerullo,Loredana,Stefanelli,Titolare,53,65,13,14,4,3,30/09/2024,30/09/2024
MII158935,Alghero,Casa di reclusione - Giuseppe Tomasiello,156,0,86,12/10/2024,numero 1,Walter,Sarais,Tullia,Carra,Titolare,70,79,13,16,4,4,30/09/2024,30/09/2024
MII179958,Prato,Casa circondariale,589,3,602,12/10/2024,n 4 Prato,Antonella,Mnfredi,Domenico,Ciaburri,Titolare,247,270,28,35,8,9,30/09/2024,30/09/2024
MII158945,Arbus,Casa di reclusione - località Is Arenas,176,50,91,12/10/2024,n.6,Aldo,Casadio,Maria Teresa,Errico,Titolare,66,81,13,20,6,5,30/09/2024,30/09/2024
MII180458,San Gimignano,Casa di reclusione,243,20,315,12/10/2024,7,Ameglio,Mateo,Maria Grazia,Giampiccolo,Titolare,189,205,12,21,5,6,30/09/2024,30/09/2024
MII181115,Siena,Casa circondariale,58,0,70,12/10/2024,SIENA,Ameglio,Mateo,Antonella,Grella,Reggente,43,41,9,13,2,2,30/09/2024,30/09/2024
MII181358,Spoleto,Casa di reclusione,456,6,459,12/10/2024,Umbria 2 - Spoleto,Simonetta,Antinarelli,Bernardina,Di Mario,Titolare,250,273,30,32,9,8,30/09/2024,30/09/2024
MII172835,Cagliari Uta,Casa circondariale - Ettore Scalas,561,0,742,12/10/2024,ATS Sardegna,Luciano,Fei,Pietro,Borruto,Titolare,317,394,32,41,12,12,30/09/2024,30/09/2024
MII158910,Agrigento,Casa circondariale - Pasquale Di Lorenzo,283,4,390,12/10/2024,ASP 1 AGRIGENTO,GIUSEPPE,MANCUSO,Anna,Puci,Titolare,219,197,21,23,5,5,30/09/2024,30/09/2024
MII177118,Lanusei,Casa circondariale - San Daniele,33,0,28,12/10/2024,ATS Sardegna ASSL Lanusei,Roberto,Marcialis,Maria Anna,Madeddu,Titolare,36,31,5,9,0,2,30/09/2024,30/09/2024
MII179224,Nuoro,Casa circondariale,378,110,187,12/10/2024,Nuoro,Giovanni,Fancello,Maria Anna,Madeddu,Reggente,158,191,18,23,7,5,30/09/2024,30/09/2024
MII172222,Barcellona Pozzo di Gotto,Casa circondariale - Vittorio Madia,414,142,205,12/10/2024,Messina,Tommaso,Bucca,Romina,Taiani,Titolare,148,169,27,26,8,7,30/09/2024,30/09/2024
MII178003,Onanì,Casa di reclusione - Onanì-Mamone,292,122,122,12/10/2024,N. 3 Nuoro,Giovanni,Fancello,Vincenzo,Lamonaca,Titolare,94,119,16,24,8,6,30/09/2024,30/09/2024
MII179274,Oristano,Casa di reclusione - Salvatore Soro,264,0,244,12/10/2024,n.5,Daniela,Faa,Elisa,Milanesi,Titolare,157,188,18,22,6,6,30/09/2024,30/09/2024
MII181385,Tempio Pausania,Casa di reclusione - Paolo Pittalis,170,0,174,12/10/2024,TEMPIO/OLBIA 2,Manconi,Anna,Veronica,Proietti,Titolare,104,146,14,19,6,5,30/09/2024,30/09/2024
MII179965,Ragusa,Casa circondariale,196,13,207,12/10/2024,7,giuseppe,cappello,Santo,Mortillaro,Titolare,69,84,18,18,3,3,30/09/2024,30/09/2024
MII181109,Sciacca,Casa circondariale,73,53,20,12/10/2024,ASP N1 AGRIGENTO SCIACCA,Fabio,Segreto,Marilena,Scaravilli,Titolare,45,44,12,13,2,2,30/09/2024,30/09/2024
MII178666,Napoli Poggioreale,Casa circondariale - Giuseppe Salvia,1624,266,2135,12/10/2024,Napoli 1,Vincenzo Maria,Irollo,Carlo,Berdini,Titolare,679,828,68,63,21,24,30/09/2024,30/09/2024
MII178672,Napoli Secondigliano,Casa circondariale - Pasquale Mandato,1142,13,1475,12/10/2024,Napoli 1 centro,Francesco,Maffettone,Giulia,Russo,Titolare,1115,951,63,57,22,18,30/09/2024,30/09/2024
MII172592,Brescia Canton Monbello,Casa circondariale - Nerio Fischione,182,0,377,12/10/2024,A.S.S.T. SPEDALI CIVILI,Fabio,Roda,Francesca Paola,Lucrezi,Titolare,184,197,21,30,9,8,30/09/2024,30/09/2024
MII158895,Milano San Vittore,Casa circondariale - Francesco Di Cataldo,700,253,1018,12/10/2024,Milano,Ruggiero,Giuliani,Giacinto,Siciliano,Titolare,562,655,37,45,13,14,30/09/2024,30/09/2024
MII178501,Milano San Vittore femminile,Casa circondariale - Francesco Di Cataldo,46,1,77,12/10/2024,MILANO,Ruggero,Giuliani,NA,NA,NA,0,0,0,0,0,0,NA,NA
MII174825,Firenze Mario Gozzini,Casa circondariale,91,14,105,12/10/2024,10,Marco,Salvatori,Vincenzo,Tedeschi,Titolare,46,50,15,16,2,3,30/09/2024,30/09/2024
MII179932,Porto Azzurro,Casa di reclusione - Pasquale De Santis,334,13,309,12/10/2024,6 - Livorno,Federica,ONETTO,Martina,Carducci,Titolare,159,205,24,26,11,10,30/09/2024,30/09/2024
MII181407,Terni,Casa circondariale,422,0,567,12/10/2024,Umbria n. 2,Antonio,Marozzo,Luca,Sardella,Titolare,202,243,29,26,7,6,30/09/2024,30/09/2024
MII180465,Sanremo,Casa di reclusione - Nuovo Complesso,223,2,261,12/10/2024,ASL N. 1 IMPERIESE,Rosella,Stagnaro,Maria Cristina,Marre' Brunenghi,Titolare,163,185,12,19,6,5,30/09/2024,30/09/2024
MII158944,Ancona Barcaglione,Casa di reclusione,100,0,101,12/10/2024,Ancona,Franco,Dolcini,NA,NA,NA,59,60,7,0,3,0,30/09/2024,30/09/2024
MII158941,Ancona Montacuto,Casa circondariale,256,0,331,12/10/2024,Asur Marche Area Vasta 2,Enrico,Boario,Manuela,Ceresani,Titolare,125,175,21,31,5,8,30/09/2024,30/09/2024
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,503,0,619,12/10/2024,Avellino,Carmine,Urciuoli,Mariarosaria,Casaburo,Titolare,291,263,29,35,9,10,30/09/2024,30/09/2024
MII181392,Teramo,Casa circondariale,255,1,355,12/10/2024,Teramo,Massimo,Forlini,Maria Lucia,Avantaggiato,Titolare,169,206,19,21,4,5,30/09/2024,30/09/2024
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,30,361,12/10/2024,N.8 Berica,Stefano,Tolio,Luciana,Traetta,Titolare,179,194,14,20,4,3,30/09/2024,30/09/2024
MII178085,Massa,Casa di reclusione,174,6,236,12/10/2024,1,Anna,Santinami,Antonella,Venturi,Titolare,119,130,16,24,4,5,30/09/2024,30/09/2024
MII178115,Massa Marittima,Casa circondariale,48,0,49,12/10/2024,Grosseto,Fabio,Falorni,Maria Cristina,Morrone,Titolare,27,36,9,14,2,2,30/09/2024,30/09/2024
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,57,1200,12/10/2024,Lecce,Alessandra,Moscatello,Mariateresa,Susca,Titolare,590,572,46,44,13,13,30/09/2024,30/09/2024
MII179830,Pescara,Casa circondariale,276,4,459,12/10/2024,PESCARA,Giulio,CALELLA,Armanda,Rossi,Titolare,122,166,27,22,8,6,30/09/2024,30/09/2024
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,12/10/2024,ASL NA2 NORD,Biagio,Fulco,Giulia,Leone,Titolare,11,119,5,21,0,4,30/09/2024,30/09/2024
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,56,12/10/2024,5,Antonio,Morabito Loprete,Caterina,Arrotta,Titolare,31,37,9,13,0,1,30/09/2024,30/09/2024
MII181440,Trani femminile,Casa di reclusione,32,0,38,12/10/2024,Bat,Giuseppe,VITRANI,NA,NA,NA,0,0,0,0,0,0,NA,NA
MII159314,Augusta,Casa di reclusione,364,22,547,12/10/2024,Asp Asp n-8 Siracusa,Walter,Terranova,Angela,Lantieri,Titolare,175,224,27,29,9,9,30/09/2024,30/09/2024
MII173006,Caltagirone,Casa circondariale,541,164,418,12/10/2024,Catania,Giovanni,Cavallaro,Giorgia Antonia,Gruttadauria,Titolare,173,197,22,24,7,6,30/09/2024,30/09/2024
MII173259,Castelvetrano,Casa circondariale,44,0,71,12/10/2024,NA,NA,NA,Giulia,Bruno,Titolare,56,50,10,12,1,2,30/09/2024,30/09/2024
MII173301,Catania Piazza Lanza,Casa circondariale,279,0,424,12/10/2024,ASP3,Maurizio,Mentesana,Nunziella,Di Fazio,Titolare,248,268,23,25,4,5,30/09/2024,30/09/2024
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,5,203,12/10/2024,ASP 4 ENNA,De Rose,Ezio,Gabriella,Di Franco,Titolare,97,97,16,18,3,3,30/09/2024,30/09/2024
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,0,92,12/10/2024,NA,NA,NA,Angela,Russo,Titolare,59,79,11,14,3,3,30/09/2024,30/09/2024
MII176451,Gela,Casa circondariale,48,0,68,12/10/2024,Caltanissetta,Gabrielle,Roccia,Walter,Bressi,Titolare,48,46,9,11,2,2,30/09/2024,30/09/2024
MII176714,Giarre,Casa circondariale,58,0,74,12/10/2024,3,Sebastano,Russo,Francesca,Fioria,Reggente,39,40,11,12,2,2,30/09/2024,30/09/2024
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,144,12/10/2024,NA,NA,NA,Elisabetta,Zito,Titolare,73,89,22,19,5,5,30/09/2024,30/09/2024
MII180451,San Cataldo,Casa di reclusione,135,1,88,12/10/2024,Caltanissetta - Non ancora attuato il passaggio dellassistenza sanitaria penitenziaria al Servizio sanitario nazionale,Maurizio,Grimaldi,Marilena,Lo Faro,Titolare,63,59,18,14,2,2,30/09/2024,30/09/2024
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,95,0,107,12/10/2024,ASP 6 Distretto 37,Antonino,Provenza,Carmen,Rosselli,Titolare,97,80,9,13,2,2,30/09/2024,30/09/2024
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,531,12/10/2024,ASP N. 9,TIZIANA,SARDO,Margherita,Gennai,Titolare,242,266,25,27,7,7,30/09/2024,30/09/2024
MII172332,Biella,Casa circondariale,394,4,441,12/10/2024,12,Erica,PIZZATO,Giacinto,Siciliano,Reggente,175,210,15,27,9,8,30/09/2024,30/09/2024
MII179876,Volterra,Casa di reclusione,189,0,181,12/10/2024,Toscana Nord Ovest,Lisa,Perugino,Valentina,Bruno,Titolare,67,82,17,19,5,5,30/09/2024,30/09/2024
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,525,12/10/2024,RM 4,Pierluigi,Cervellini,Daniele,De Maggio,Titolare,246,261,21,35,9,8,30/09/2024,30/09/2024
MII181417,Tolmezzo,Casa circondariale,149,0,144,12/10/2024,n. 3 Alto Friuli - Collinare - medio Friuli,Sara,Mentil,Irene,Iannucci,Titolare,167,175,10,19,5,5,30/09/2024,30/09/2024
